Name,NAICS_Code_Description,NAICS_Code,Address,City,State,County,Zip Code,Phone,Website,ExcessFood_TonYear_Lowest,ExcessFood_TonYear_Highest,Unique ID,Latitude,Longitude
ROBESON COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,122 LEGEND RD,LUMBERTON,NC,ROBESON,28358,(910) 671-3130,http://robesoncoso.org/divisions/jail/,65.15,107.31,CF3179,34.587792,-79.0520985
ROBESON CRV CENTER,CORRECTIONAL INSTITUTIONS,922140,803 NC HWY 711,LUMBERTON,NC,ROBESON,28360,(910) 618-5535,https://www.ncdps.gov/adult-corrections/community-corrections/confinement-in-response-to-violation-crv,29.78,49.06,CF2397,34.62585811,-79.07269761
ROBINSON CORRECTIONAL CENTER,CORRECTIONAL INSTITUTIONS,922140,13423 EAST 1150TH AVENUE,ROBINSON,IL,CRAWFORD,62454,(618) 546-5659,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,185.68,305.83,CF4112,39.02238786,-87.6954682
ROBINSON CORRECTIONAL INSTITUTION,CORRECTIONAL INSTITUTIONS,922140,285 SHAKER RD,ENFIELD,CT,HARTFORD,06082,(860) 253-8000,http://www.ct.gov/doc/cwp/view.asp?a=1502&Q=265422&docNav=|,,,CF4753,42.01413772,-72.52094605
ROCHELLE CITY JAIL,CORRECTIONAL INSTITUTIONS,922140,410 STEPHENS STREET,ROCHELLE,GA,WILCOX,31079,(229) 365-2246,,,,CF5816,31.949856,-83.449431
ROCHESTER CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,470 FORD ST,ROCHESTER,NY,MONROE,14608,(585) 454-2280,https://doccs.ny.gov/location/rochester-correctional-facility,10.86,17.89,CF1349,43.143345,-77.616567
ROCK COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,400 STATE STREET,BASSETT,NE,ROCK,68714,(402) 684-3811,http://rockcountynebraska.org/road_department/index.php,0.93,1.53,CF42,42.582609,-99.535869
ROCK COUNTY JAIL / SHERIFF,CORRECTIONAL INSTITUTIONS,922140,200 E US HWY 14,JANESVILLE,WI,ROCK,53545,(608) 757-7907,https://www.co.rock.wi.us/sheriff-jail,73.99,121.87,CF3272,42.727725,-89.029449
ROCK COUNTY JUVENILE DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,210 E US HWY 14,JANESVILLE,WI,ROCK,53545,(608) 757-5930,https://www.co.rock.wi.us/hsd-cyf/ysc,,,CF5817,42.727869,-89.027676
ROCK ISLAND COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,1317 3RD AVENUE,ROCK ISLAND,IL,ROCK ISLAND,61201,(309) 558-3432,http://www.rockislandcounty.org/Sheriff/Home/,51.04,84.06,CF2986,41.509089,-90.58113
ROCKBRIDGE COUNTY REGIONAL JAIL,CORRECTIONAL INSTITUTIONS,922140,258 GREENHOUSE RD,LEXINGTON,VA,ROCKBRIDGE,24450,(540) 464-1188,https://www.co.rockbridge.va.us/181/Regional-Jail-Commission,,,CF5818,37.804626,-79.425045
ROCKCASTLE COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,205 EAST MAIN STREET,MOUNT VERNON,KY,ROCKCASTLE,40456,(606) 256-2178,http://www.rockcastlecountydetention.com/,11.32,18.65,CF1388,37.3527974,-84.33777605
ROCKDALE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,2385 SIGMAN INDUSTRIAL COURT,CONYERS,GA,ROCKDALE,30012,(770) 278-8200,http://rockdalesheriff.com/,,,CF5819,33.687441,-84.059586
ROCKDALE REGIONAL JUVENILE JUSTICE CENTER,CORRECTIONAL INSTITUTIONS,922140,696 N FM 487,ROCKDALE,TX,MILAM,76567,(512) 446-3930,http://www.rrjjc.com/about-us.html,10.39,17.12,CF1312,30.67353,-97.004736
ROCKDALE REGIONAL YOUTH DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,2165 CHAMBERS DRIVE NW,CONYERS,GA,ROCKDALE,30012,(770) 785-2496,https://djj.georgia.gov/locations/regional-youth-detention-centers,8.07,13.29,CF1095,33.686622,-84.055158
ROCKINGHAM COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,170 STATE HWY 65,REIDSVILLE,NC,ROCKINGHAM,27320,(336) 634-3236,https://rockinghamsheriff.com/detention-center,35.99,59.28,CF2602,36.38691179,-79.74590794
ROCKINGHAM COUNTY JAIL / HOUSE OF CORRECTIONS,CORRECTIONAL INSTITUTIONS,922140,99 NORTH RD,BRENTWOOD,NH,ROCKINGHAM,03833,(603) 679-2244,http://www.rockinghamcountynh.org/departments/corrections/,60.03,98.88,CF3103,43.01205552,-71.05067193
ROCKINGHAM-HARRISONBURG REGIONAL JAIL,CORRECTIONAL INSTITUTIONS,922140,25 S LIBERTY ST,HARRISONBURG,VA,HARRISONBURG,22801,(540) 564-3800,http://www.rcso-va.com/rockinghamregionaljail.html,48.40,79.72,CF2941,38.449278,-78.870825
ROCKLAND COUNTY CORRECTIONAL CENTER,CORRECTIONAL INSTITUTIONS,922140,51 NEW HEMPSTEAD RD,NEW CITY,NY,ROCKLAND,10956,(845) 638-5600,http://www.rocklandcountysheriffoffice.com/corrections_accred.html,,,CF5820,41.14756928,-73.99472838
ROCKVILLE CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,811 W 50 N,ROCKVILLE,IN,PARKE,47872,(765) 569-3178,http://www.in.gov/idoc/2332.htm,196.85,324.23,CF4165,39.775842,-87.253929
ROCKWALL COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,950 T L TOWNSEND DR,ROCKWALL,TX,ROCKWALL,75087,(972) 204-7100,,37.70,62.09,CF2649,32.9206737,-96.4532463
ROEDERER CORRECTIONAL COMPLEX,CORRECTIONAL INSTITUTIONS,922140,P.O. BOX 69,LAGRANGE,KY,OLDHAM,40031,(502) 222-0170,https://corrections.ky.gov/depts/AI/Pages/default.aspx,176.53,290.76,CF4048,38.4125525,-85.3780048
ROGER MILLS COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,500 EAST BROADWAY ST,CHEYENNE,OK,ROGER MILLS,73628,,,4.34,7.15,CF580,35.61386397,-99.67179913
ROGERS COUNTY JAIL/AMOS G WARD DETENTION FACILITY,CORRECTIONAL INSTITUTIONS,922140,201 S CHEROKEE AVE,CLAREMORE,OK,ROGERS,74017,(918) 342-9700,http://www.rcsheriff.org/,,,CF5821,36.3105,-95.6148885
ROGERS STATE PRISON,CORRECTIONAL INSTITUTIONS,922140,1978 GEORGIA HIGHWAY 147,REIDSVILLE,GA,TATTNALL,30453,(912) 557-7771,http://www.dcor.state.ga.us/facility-finder,215.78,355.40,CF4240,32.00265192,-82.18126191
ROGUE VALLEY YOUTH CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,2001 NE F ST,GRANTS PASS,OR,JOSEPHINE,97526,(541) 471-2862,https://www.oregon.gov/oya/pages/facilities/rogue.aspx,15.51,25.55,CF1698,42.432345,-123.3016065
ROLETTE COUNTY SHERIFF'S DEPARTMENT,CORRECTIONAL INSTITUTIONS,922140,209 1ST AVENUE NORTHEAST,ROLLA,ND,ROLETTE,58367,(701) 477-5623,http://www.rolettecounty.com/Offices.htm,,,CF5822,48.861144,-99.614241
ROLLING PLAINS REGIONAL JAIL AND DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,118 COUNTY ROAD 206,HASKELL,TX,HASKELL,79521,(940) 864-6200,https://www.ice.gov/detention-facility/rolling-plains-correctional-facility,85.01,140.01,CF3405,33.176772,-99.7218
ROME DIVERSION CENTER,CORRECTIONAL INSTITUTIONS,922140,100 MARABLE WAY,ROME,GA,FLOYD,30165,(706) 295-6323,https://pap.georgia.gov/,,,CF5823,34.27673217,-85.20261763
RON JACKSON STATE JUVENILE CORRECTIONAL COMPLEX,CORRECTIONAL INSTITUTIONS,922140,611 FM 3254,BROWNWOOD,TX,BROWN,76801,(325) 641-4200,http://www.tjjd.texas.gov/programs/facilities_list.aspx,41.57,68.47,CF2775,31.71608629,-99.00306861
RONALD MULHOLLAND JUVENILE CENTER,CORRECTIONAL INSTITUTIONS,922140,1000 CHAPLINE STREET,WHEELING,WV,OHIO,26003,(304) 232-3441,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/ronald-c-mulholland-juvenile-center.aspx,4.03,6.64,CF526,40.071339,-80.7218415
ROOKS COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,803 S. ELM STREET,STOCKTON,KS,ROOKS,67669,(785) 425-6312,http://www.rookscountysheriff.com/,,,CF5824,39.428982,-99.2727135
ROOSEVELT COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,1700 N BOSTON,PORTALES,NM,ROOSEVELT,88130,(575) 356-6871,http://www.rooseveltcounty.com/?page_id=817,21.72,35.77,CF2072,34.197732,-103.333887
ROOSEVELT COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,416 1/2 2ND AVE S,WOLF POINT,MT,ROOSEVELT,59201,(406) 653-6216,http://rooseveltcounty.org/sheriff-coroner/,,,CF5825,48.0877033,-105.6387703
ROSA PARKS CENTER,CORRECTIONAL INSTITUTIONS,922140,211 W 12TH ST,FULTON,MO,CALLAWAY,65251,(573) 592-7227,,1.86,3.07,CF178,38.85801719,-91.94950479
ROSCOMMON COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,111 SOUTH SECOND STREET,ROSCOMMON,MI,ROSCOMMON,48653,(989) 275-9070,https://www.roscommoncounty.net/330/JailInmate-Information,14.89,24.53,CF1644,44.49637995,-84.59469182
ROSCOMMON COUNTY JUVENILE DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,112 SOUTH FOURTH ST,ROSCOMMON,MI,ROSCOMMON,48653,(989) 275-7523,https://www.roscommoncounty.net/195/Roscommon-County-Juvenile-Detention-Cent,2.48,4.09,CF261,44.49762613,-84.59314029
ROSE M SINGER CENTER,CORRECTIONAL INSTITUTIONS,922140,19-19 HAZEN ST,EAST ELMHURST,NY,BRONX,11370,(718) 546-7420,https://www.cobanyc.org/rose-m-singer-center,263.71,434.35,CF4405,40.77341657,-73.89326757
ROSEAU COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,604 5TH AVENUE SOUTHWEST,ROSEAU,MN,ROSEAU,56751,(218) 463-1421,http://www.co.roseau.mn.us/government/s_-_z/sheriff/detention_center.php#.XgpfJUdKhaQ,8.07,13.29,CF1096,48.84038968,-95.76829102
ROSEAU SATELLITE HOME/NMJC,CORRECTIONAL INSTITUTIONS,922140,303 FOURTH AVENUE NE,ROSEAU,MN,ROSEAU,56751,(218) 463-9722,https://mn.gov/doc/assets/Roseau%20Satellite%20Home%20NMJC%202019_tcm1089-389481.pdf,0.93,1.53,CF43,48.84814859,-95.75785178
ROSEBUD COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,180 SOUTH 13TH AVENUE,FORSYTH,MT,ROSEBUD,59327,(406) 346-2715,http://rosebudcountymt.gov/departments/sheriff/,4.03,6.64,CF527,46.266174,-106.673409
ROSENBERG CITY JAIL,CORRECTIONAL INSTITUTIONS,922140,2120 4TH STREET,ROSENBERG,TX,FORT BEND,77471,(832) 595-3710,,,,CF5826,29.545686,-95.80563
ROSS CORRECTIONAL INSTITUTION,CORRECTIONAL INSTITUTIONS,922140,16149 STATE ROUTE 104,CHILLICOTHE,OH,ROSS,45601,(740) 774-7050,https://www.drc.ohio.gov/rci,399.91,658.68,CF4623,39.37518,-83.0079495
ROSS COUNTY JAIL / LAW ENFORCEMENT COMPLEX,CORRECTIONAL INSTITUTIONS,922140,28 N PAINT ST,CHILLICOTHE,OH,ROSS,45601,(740) 773-1186,http://www.rosssheriff.com/correctionsdivision.html,,,CF5827,39.334032,-82.9823715
ROSWELL CORRECTIONAL CENTER,CORRECTIONAL INSTITUTIONS,922140,578 W CHICKASAW RD,HAGERMAN,NM,CHAVES,88232,(575) 625-3100,https://cd.nm.gov/nmcd-prison-facilities/roswell-correctional-center/,52.74,86.87,CF3008,33.13861045,-104.5396589
ROUTT COUNTY JAIL / SHERIFF,CORRECTIONAL INSTITUTIONS,922140,2025 SHIELD DRIVE,STEAMBOAT SPRINGS,CO,ROUTT,80487,(970) 879-1090,http://www.co.routt.co.us/204/Sheriff,8.38,13.80,CF1116,40.501935,-106.860924
ROWAN COUNTY DETENTION ANNEX,CORRECTIONAL INSTITUTIONS,922140,400 GRACE CHURCH ROAD,SALISBURY,NC,ROWAN,28145,(704) 216-7900,https://www.rowancountync.gov/684/Detention-Annex,24.82,40.88,CF2236,35.617419,-80.539551
ROWAN COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,1075 S. TOLLIVER RD,MOREHEAD,KY,ROWAN,40351,(606) 784-8457,http://www.rowancountydc.org/index.html,12.10,19.93,CF1428,38.19327901,-83.41619359
ROWAN COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,115 W LIBERTY ST,SALISBURY,NC,ROWAN,28144,(704) 216-8770,https://www.rowancountync.gov/594/Detention-Center,32.58,53.66,CF2511,35.669664,-80.46864
ROWETON YOUTH CENTER,CORRECTIONAL INSTITUTIONS,922140,102 CATTAIL RD,CHILLICOTHE,OH,ROSS,45601,(740) 773-4169,https://www.globaltel.com/prisons/ross-county-juvenile-detention-center-182-cattail-rd-chillicothe-oh-45601-9404.aspx,,,CF5828,39.386988,-83.078019
ROXBURY CORRECTIONAL INSTITUTION,CORRECTIONAL INSTITUTIONS,922140,18701 ROXBURY RD,HAGERSTOWN,MD,WASHINGTON,21746,(240) 420-3000,http://dpscs.maryland.gov/locations/rci.shtml,263.71,434.35,CF4406,39.56269313,-77.7152156
ROYSTON CITY JAIL,CORRECTIONAL INSTITUTIONS,922140,830 CHURCH STREET,ROYSTON,GA,FRANKLIN,30662,(706) 245-6195,http://www.cityofroyston.com/index.php/departments/police-department/,,,CF5829,34.28428016,-83.11037175
RSW REGIONAL JAIL,CORRECTIONAL INSTITUTIONS,922140,6601 WINCHESTER ROAD,FRONT ROYAL,VA,WARREN,22630,(540) 622-6097,https://www.rswregionaljail.com/,58.17,95.81,CF3075,39.001932,-78.1700355
RUDD TRANSFER FACILITY,CORRECTIONAL INSTITUTIONS,922140,2004 LAMESA HWY,BROWNFIELD,TX,TERRY,79316,(806) 637-4470,http://www.tdcj.state.tx.us/unit_directory/index.html,94.94,156.37,CF3509,33.10858011,-102.256018
RUNNELS COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,200 SOUTH HICKORY HILL DRIVE,BALLINGER,TX,RUNNELS,76821,(325) 365-2110,,13.50,22.23,CF1531,31.72059,-99.9585315
RUSK COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,210 W CHARLEVOIX ST,HENDERSON,TX,RUSK,75652,(903) 655-3000,http://www.rcsotx.org/index.html,45.30,74.61,CF2865,32.15481689,-94.80018695
RUSK COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,311 MINER AVE E,LADYSMITH,WI,RUSK,54848,(715) 532-2200,http://www.ruskcounty.org/departments/law-enforcement-sheriff/jail/,,,CF5830,45.4644,-91.09809
RUSSELL COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,210 EAST 4TH ST,RUSSELL,KS,RUSSELL,67665,(785) 483-2151,http://russellcountysheriff.org/index.html,3.26,5.37,CF2531,38.889009,-98.8580205
RUSSELL COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,228 BRIAN WALTERS DR,RUSSELL SPRINGS,KY,RUSSELL,42629,(270) 858-6900,http://www.russellcountydetention.com/,12.72,20.95,CF380,38.50200495,-82.71773749
RUSSELL COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,307 PRENTISS DRIVE,PHENIX CITY,AL,RUSSELL,36869,(334) 298-8621,http://www.rcso.org/,33.35,54.93,CF1484,32.44197547,-85.0196127
RUSSELLVILLE CITY JAIL,CORRECTIONAL INSTITUTIONS,922140,400 JACKSON AVENUE NORTH,RUSSELLVILLE,AL,FRANKLIN,35653,(256) 332-2230,https://www.russellvillepd.org/,,,CF5831,34.50765633,-87.72887896
RUSTBURG CORRECTIONAL UNIT #9,CORRECTIONAL INSTITUTIONS,922140,479 CAMP NINE RD,RUSTBURG,VA,CAMPBELL,24588,(434) 332-7354,https://vadoc.virginia.gov/facilities-and-offices/,24.35,40.11,CF2212,37.267191,-79.068348
RUTHERFORD CORRECTIONAL CENTER,CORRECTIONAL INSTITUTIONS,922140,549 LEDBETTER RD,SPINDALE,NC,RUTHERFORD,28160,(828) 286-4121,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Rutherford-Correctional-Center,36.61,60.30,CF2619,35.365752,-81.9150435
RUTHERFORD COUNTY ADULT DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,940 NEW SALEM HWY,MURFREESBORO,TN,RUTHERFORD,37129,(615) 898-7774,http://www.rcsotn.com/index.htm,148.30,244.26,CF3864,35.836128,-86.4118665
RUTHERFORD COUNTY CORRECTIONAL WORK CENTER,CORRECTIONAL INSTITUTIONS,922140,1720 SOUTH CHURCH STREET,MURFREESBORO,TN,RUTHERFORD,37130,(615) 898-7847,http://rutherfordcountytn.gov/cwc/index.htm,49.64,81.76,CF2960,35.822736,-86.399586
RUTHERFORD COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,198 N WASHINGTON ST,RUTHERFORDTON,NC,RUTHERFORD,28139,(828) 287-6160,https://www.rutherfordcountync.gov/departments/detention_center/index.php,32.27,53.14,CF2501,35.36973,-81.957492
RUTHERFORD COUNTY JUVENILE DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,1710 S CHURCH ST,MURFREESBORO,TN,RUTHERFORD,37130,(615) 898-7954,http://rutherfordcountytn.gov/jdc/,9.93,16.35,CF1275,35.823078,-86.396877
RUTLEDGE STATE PRISON,CORRECTIONAL INSTITUTIONS,922140,7175 MANOR ROAD,COLUMBUS,GA,MUSCOGEE,31907,(706) 568-2340,http://www.dcor.state.ga.us/facility-finder,99.28,163.52,CF3536,32.4954,-84.8664
SABINE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,310 MAIN STREET,HEMPHILL,TX,SABINE,75948,(409) 787-2266,,2.64,4.34,CF280,31.342536,-93.850119
SABINE PARISH DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,384 DETENTION CENTER RD,MANY,LA,SABINE,71449,(318) 256-0006,https://sabinesheriff.org/current-events/,20.79,34.24,CF2027,31.558302,-93.461688
SABINE PARISH WOMEN'S JAIL,CORRECTIONAL INSTITUTIONS,922140,400 CAPITOL STREET,MANY,LA,SABINE,71449,(318) 256-9241,http://build.sabinesheriff.org/,4.50,7.41,CF594,31.56690489,-93.48420027
SAC COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,100 NORTHWEST STATE STREET,SAC CITY,IA,SAC,50583,(712) 662-7127,http://www.saccounty.org/sheriff.html,,,CF5832,42.422409,-94.988061
SACRAMENTO COUNTY MAIN JAIL,CORRECTIONAL INSTITUTIONS,922140,651 I STREET,SACRAMENTO,CA,SACRAMENTO,95814,(916) 874-6752,https://www.sacsheriff.com/pages/organization/main_jail/mainjail.aspx,,,CF5833,38.583153,-121.4974215
SACRAMENTO COUNTY WORK RELEASE,CORRECTIONAL INSTITUTIONS,922140,700 N 5TH ST,SACRAMENTO,CA,SACRAMENTO,95814,(916) 874-1402,https://www.sacsheriff.com/pages/organization/work_release/workrelease.aspx,,,CF5834,38.600577,-121.494033
SACRAMENTO COUNTY YOUTH DETENTION FACILITY,CORRECTIONAL INSTITUTIONS,922140,9601 KIEFER BOULEVARD,SACRAMENTO,CA,SACRAMENTO,95827,(916) 875-6996,https://saccoprobation.saccounty.net/Institutions/Pages/JuvenileHall.aspx,,,CF5835,38.54628,-121.3397415
SAGINAW CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,9625 PIERCE RD,FREELAND,MI,SAGINAW,48623,(989) 695-9880,"http://www.michigan.gov/corrections/0,4551,7-119-68854_1381_1385---,00.html",230.83,380.18,CF4294,43.505613,-84.1052295
SAGINAW COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,208 S HARRISON ST,SAGINAW,MI,SAGINAW,48602,(989) 790-5462,https://www.saginawcounty.com/departments/public_safety/sheriff/jail.php,79.58,131.07,CF3348,43.4178499,-83.96710338
SAGINAW COUNTY JUVENILE DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,3360 HOSPITAL ROAD,SAGINAW,MI,SAGINAW,48603,(989) 799-2821,https://www.saginawcounty.com/departments/courts/10th_circuit_juvenile___family/juvenile_detention_center.php,8.69,14.31,CF1146,43.45567451,-84.05201999
SAGO PALM RE-ENTRY CENTER,CORRECTIONAL INSTITUTIONS,922140,500 BAY BOTTOM ROAD,PAHOKEE,FL,PALM BEACH,33476,(561) 924-4320,http://www.dc.state.fl.us/org/facilitydir.html,,,CF5836,26.84016,-80.6356215
SAGUACHE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,530 5TH STREET,SAGUACHE,CO,SAGUACHE,81149,(719) 655-2544,https://www.saguachecounty.net/index.php/sheriff,,,CF5837,38.084967,-106.1379585
SAGUARO CORRECTIONAL CENTER,CORRECTIONAL INSTITUTIONS,922140,1250 EAST ARICA ROAD,ELOY,AZ,PINAL,85131,(520) 464-0500,http://www.cca.com/locations,294.12,484.43,CF4474,32.80797,-111.5257995
SAINT ALBANS POLICE DEPARTMENT,CORRECTIONAL INSTITUTIONS,922140,51 6TH AVENUE,SAINT ALBANS,WV,KANAWHA,25177,(304) 348-8111,http://www.saintalbanspolice.com/,,,CF5838,38.386881,-81.8381115
SAINT CLAIR CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,1000 SAINT CLAIR ROAD,SPRINGVILLE,AL,ST. CLAIR,35146,(205) 467-6111,http://www.doc.state.al.us/FacAddr.aspx,234.86,386.83,CF4317,33.745419,-86.3849295
SAINT CLAIR COUNTY JUVENILE INTERVENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,1170 MICHIGAN ROAD,PORT HURON,MI,ST. CLAIR,48060,(810) 966-1649,http://www.intervention-academy.org/,4.65,7.67,CF647,42.942303,-82.47951
SAINT FRANCIS COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,313 SOUTH IZARD,FORREST CITY,AR,ST. FRANCIS,72336,(870) 633-2611,https://www.stfranciscountysheriff.org/index.php,18.62,30.66,CF1900,35.00789435,-90.78342216
SAINT GERMAIN'S GOOD SHEPHERD NSD CENTER,CORRECTIONAL INSTITUTIONS,922140,51-02 103RD STREET,CORONA,NY,QUEENS,11368,,,1.71,2.81,CF141,40.742307,-73.858932
SAINT JOHNS - RICHMOND HILL DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,130-20 107TH AVENUE,RICHMOND HILL,NY,QUEENS,11419,(718) 843-7455,http://stjohnsresidence.org/programs.html#Anchor-NON-11481,1.86,3.07,CF179,40.686984,-73.8133965
SAINT JOHN'S YOUTH ACADEMY,CORRECTIONAL INSTITUTIONS,922140,4500 AVENUE D,ST. AUGUSTINE,FL,ST. JOHNS,32085,(904) 829-8850,http://www.djj.state.fl.us/programs-facilities/residential-facilities,10.86,17.89,CF1350,29.942091,-81.339426
SAINT JOSEPH COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,650 E MAIN STREET,CENTREVILLE,MI,ST. JOSEPH,49032,(269) 467-9045,http://www.stjosephcountymi.org/sheriff/units_corrections.php,25.91,42.67,CF2266,41.922234,-85.515372
SAIPAN CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,,SUSUPE,MP,,96950,(670) 236-9700,http://www.doc.gov.mp/,9.93,16.35,CF1276,15.20388093,145.760035
SALEM CORRECTIONAL CENTER,CORRECTIONAL INSTITUTIONS,922140,7 INDUSTRIAL BOULEVARD,INDUSTRIAL,WV,HARRISON,26426,(304) 782-2371,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/sccj.aspx,60.19,99.13,CF3104,39.28023075,-80.57664659
SALEM COUNTY CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,125 CEMETERY RD,WOODSTOWN,NJ,SALEM,08098,(856) 769-4300,https://www.salemcountysheriff.com/corrections/,71.98,118.55,CF3253,39.62990766,-75.35557411
SALINAS VALLEY STATE PRISON (SVSP),CORRECTIONAL INSTITUTIONS,922140,31625 HIGHWAY 101,SOLEDAD,CA,MONTEREY,93960,(831) 678-5500,http://www.cdcr.ca.gov/Facilities_Locator/,380.37,626.49,CF4603,36.470853,-121.376772
SALINE COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,735 S NEELEY ST,BENTON,AR,SALINE,72015,(501) 303-5642,https://www.scsosheriff.org/commissary,,,CF5839,34.556193,-92.579067
SALINE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,1915 W ARROW ST,MARSHALL,MO,SALINE,65340,(660) 886-5512,https://www.salinecountysheriff.com/,9.93,16.35,CF1804,39.116646,-93.2230395
SALINE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,911 S MAIN ST,WILBER,NE,SALINE,68465,(402) 821-2111,https://co.saline.ne.us/webpages/sheriff/sheriff.html,13.96,23.00,CF2398,40.475124,-96.9619815
SALINE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,1 NORTH MAIN STREET,HARRISBURG,IL,SALINE,62946,(618) 252-8661,http://www.salinecosheriff.com/default.htm,17.06,28.11,CF1277,37.7384163,-88.5403293
SALINE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,251 NORTH 10TH STREET,SALINA,KS,SALINE,67401,(785) 826-6502,http://www.salinesheriff.org/Home.aspx,29.78,49.06,CF1562,38.84434385,-97.6136294
SALT CREEK CONSERVATION CAMP #7,CORRECTIONAL INSTITUTIONS,922140,10655 ROUND VALLEY ROAD,PASKENTA,CA,TEHAMA,96074,(530) 833-5497,http://www.cdcr.ca.gov/Conservation_Camps/,,,CF5840,39.88442023,-122.546403
SALT LAKE CITY CENTER,CORRECTIONAL INSTITUTIONS,922140,1585 W 2100 S,SALT LAKE CITY,UT,SALT LAKE,84119,(801) 973-3800,https://www.geogroup.com/FacilityDetail/FacilityID/184,17.84,29.38,CF1840,40.725468,-111.935889
SALT LAKE COUNTY METRO JAIL,CORRECTIONAL INSTITUTIONS,922140,3415 S 900 W,SALT LAKE CITY,UT,SALT LAKE,84119,(385) 468-8400,http://slsheriff.org/page_metro_about.php,263.09,433.33,CF4402,40.69692,-111.91554
SALT LAKE COUNTY OXBOW JAIL,CORRECTIONAL INSTITUTIONS,922140,3418 S 1100 W,SALT LAKE CITY,UT,SALT LAKE,84119,(385) 468-8400,http://www.slsheriff.org/page_metro_about.php,,,CF5841,40.70287625,-111.9227602
SALT LAKE VALLEY DETENTION CENTER / GENESIS YOUTH CENTER,CORRECTIONAL INSTITUTIONS,922140,3450 S 900 W,SALT LAKE CITY,UT,SALT LAKE,84119,(801) 261-5100,https://hs.utah.gov/resource/genesis-youth-center,17.37,28.62,CF1826,40.696011,-111.9182085
SALT RIVER DEPARTMENT OF CORRECTIONS,CORRECTIONAL INSTITUTIONS,922140,3213 NORTH LONGMORE ROAD,SCOTTSDALE,AZ,MARICOPA,85256,(570) 427-8541,https://www.srpmic-nsn.gov/government/doc/facility/,28.85,47.52,CF2355,33.48453646,-111.8653037
SALUDA COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,205 E CHURCH ST,SALUDA,SC,SALUDA,29138,(864) 445-0286,https://saludacounty.sc.gov/departments/sheriff/detention-center,6.98,11.50,CF927,34.00174926,-81.77067533
